experiment_id,ccf_id,ccf_region,layer,celltype,dispersion,size
200297_011,630,ORBl,L5,IT,34.3258511,10
200297_012,1125,ORBvl,L5,IT,8.717119116,13
200297_014,630,ORBl,L5,CT,,0
200297_014,630,ORBl,L5,CT,,0
200297_016,630,ORBl,L5,ET,37.22284482,51
200297_017,630,ORBl,L5,ET,46.96243618,36
200297_020,630,ORBl,L5,IT,53.91180129,136
200297_021,630,ORBl,L5,IT,80.3892609,39
200297_022,630,ORBl,L5,CT,,0
200297_022,630,ORBl,L5,CT,,0
200297_023,630,ORBl,L5,CT,,0
200297_023,630,ORBl,L5,CT,,0
200297_025,630,ORBl,L5,CT,,0
200297_025,630,ORBl,L5,CT,,0
200297_027,630,ORBl,L5,CT,,0
200297_027,630,ORBl,L5,CT,,0
200297_030,526157192,FRP,L5,IT,78.19544139,150
200297_031,526157192,FRP,L5,IT,2.692582404,2
200297_032,526157192,FRP,L5,ET,52.78428736,16
200297_034,526157192,FRP,L5,ET,39.52598929,12
200297_037,526157192,FRP,L5,IT,91.29147351,113
200297_038,526157192,FRP,L5,CT,,0
200297_038,526157192,FRP,L5,CT,,0
200297_040,526157192,FRP,L5,ET,52.87721627,13
200297_042,767,MOs,L5,IT,106.9070374,224
200297_045,767,MOs,L5,IT,63.30123237,37
200297_060,1125,ORBvl,L5,CT,,0
200297_060,1125,ORBvl,L5,CT,,0
200297_062,1125,ORBvl,L5,ET,83.14439807,21
200297_063,620,ORBm,L5,ET,,0
200297_064,620,ORBm,L5,ET,,0
200297_065,1125,ORBvl,L5,IT,37.44445373,16
200297_068,620,ORBm,L5,ET,,1
200297_069,1125,ORBvl,L5,CT,,1
200297_069,1125,ORBvl,L5,CT,,1
200297_070,1125,ORBvl,L5,ET,,1
200297_072,620,ORBm,L5,ET,,0
200297_074,620,ORBm,L5,ET,,1
200297_077,620,ORBm,L5,ET,,0
200297_079,827,ILA,L5,ET,40.05939468,7
200297_080,620,ORBm,L5,ET,48.69877459,4
200297_081,620,ORBm,L5,ET,,0
200297_082,1125,ORBvl,L5,CT,,0
200297_082,1125,ORBvl,L5,CT,,0
200297_083,1125,ORBvl,L5,CT,,0
200297_083,1125,ORBvl,L5,CT,,0
200297_085,620,ORBm,L5,IT,,1
200297_091,1125,ORBvl,L5,IT,54.67152633,8
200297_092,1125,ORBvl,L5,CT,10.83143573,5
200297_092,1125,ORBvl,L5,CT,10.83143573,5
200297_114,620,ORBm,L5,IT,25.57940817,7
200297_117,1125,ORBvl,L5,IT,,0
200297_120,620,ORBm,L5,IT,23.11536286,5
200297_122,526157192,FRP,L5,CT,,0
200297_122,526157192,FRP,L5,CT,,0
200297_123,1125,ORBvl,L5,IT,23.07054399,2
200299_001,526157192,FRP,L5,ET,53.24602723,32
200299_002,526157192,FRP,L5,IT,44.47424625,13
200299_003,526157192,FRP,L5,IT,42.89849638,11
200299_005,1125,ORBvl,L5,ET,35.76977012,19
200299_006,630,ORBl,L5,CT,,0
200299_006,630,ORBl,L5,CT,,0
200299_007,630,ORBl,L5,CT,,0
200299_007,630,ORBl,L5,CT,,0
200299_008,630,ORBl,L5,CT,,0
200299_008,630,ORBl,L5,CT,,0
200299_009,1125,ORBvl,L5,CT,,0
200299_009,1125,ORBvl,L5,CT,,0
200299_011,630,ORBl,L5,CT,,0
200299_011,630,ORBl,L5,CT,,0
200299_012,1125,ORBvl,L5,ET,49.78687489,47
200299_013,1125,ORBvl,L5,CT,,0
200299_013,1125,ORBvl,L5,CT,,0
200299_021,1125,ORBvl,L5,ET,39.73882084,52
200299_024,767,MOs,L5,ET,62.44462507,25
200299_026,1125,ORBvl,L5,ET,26.40692038,13
200299_027,1125,ORBvl,L5,ET,23.99051716,41
200299_028,620,ORBm,L5,ET,25.5,2
200299_029,1125,ORBvl,L5,CT,9.68504001,5
200299_029,1125,ORBvl,L5,CT,9.68504001,5
200299_032,1125,ORBvl,L5,CT,,0
200299_032,1125,ORBvl,L5,CT,,0
200299_035,1125,ORBvl,L5,ET,13.87371616,5
200299_039,1125,ORBvl,L5,CT,,0
200299_039,1125,ORBvl,L5,CT,,0
200299_042,526157192,FRP,L5,IT,81.33400069,104
200299_044,526157192,FRP,L5,CT,,0
200299_044,526157192,FRP,L5,CT,,0
200299_045,526157192,FRP,L5,CT,,0
200299_045,526157192,FRP,L5,CT,,0
200299_046,526157192,FRP,L5,CT,,0
200299_046,526157192,FRP,L5,CT,,0
200299_048,630,ORBl,L5,IT,50.97376301,63
200299_052,630,ORBl,L5,CT,,0
200299_052,630,ORBl,L5,CT,,0
200299_053,526157192,FRP,L5,CT,,0
200299_053,526157192,FRP,L5,CT,,0
200306_001,1101,AId,L5,CT,37.0734247,4
200306_001,1101,AId,L5,CT,37.0734247,4
200306_002,800,AIv,L5,IT,,0
200306_003,800,AIv,L5,CT,,0
200306_003,800,AIv,L5,CT,,0
200306_004,800,AIv,L5,CT,,0
200306_004,800,AIv,L5,CT,,0
200306_005,800,AIv,L5,IT,110.0051322,56
200306_006,1101,AId,L5,IT,88.84157368,54
200306_008,1101,AId,L5,IT,,0
200306_010,800,AIv,L5,ET,,0
200306_016,1101,AId,L5,IT,89.58707901,47
200306_017,1101,AId,L5,IT,45.62345888,2
200306_019,1101,AId,L5,IT,,0
200306_026,800,AIv,L5,CT,16.96744003,8
200306_026,800,AIv,L5,CT,16.96744003,8
200306_028,1101,AId,L5,CT,,1
200306_028,1101,AId,L5,CT,,1
200306_029,1101,AId,L5,CT,,0
200306_029,1101,AId,L5,CT,,0
200306_030,800,AIv,L5,IT,38.74710142,21
200306_031,1101,AId,L5,CT,,0
200306_031,1101,AId,L5,CT,,0
200307_002,800,AIv,L5,ET,,1
200307_003,1101,AId,L5,ET,58.60274071,36
200307_003,1101,AId,L5,ET,58.60274071,36
200307_004,1101,AId,L5,IT,69.31554098,109
200307_005,800,AIv,L5,CT,,0
200307_005,800,AIv,L5,CT,,0
200307_006,800,AIv,L5,IT,78.1677825,48
200307_008,1101,AId,L5,CT,,0
200307_008,1101,AId,L5,CT,,0
200307_009,1101,AId,L5,CT,8.308409839,10
200307_009,1101,AId,L5,CT,8.308409839,10
200307_010,800,AIv,L5,IT,,0
200307_011,1101,AId,L5,CT,,0
200307_011,1101,AId,L5,CT,,0
200307_012,1101,AId,L5,IT,78.28981834,51
200307_014,800,AIv,L5,CT,8.694826048,5
200307_014,800,AIv,L5,CT,8.694826048,5
200307_015,800,AIv,L5,CT,,0
200307_015,800,AIv,L5,CT,,0
200307_016,800,AIv,L5,IT,10.70046728,2
200307_017,1101,AId,L5,IT,62.32302337,44
200307_018,800,AIv,L5,IT,,0
200307_019,1101,AId,L5,IT,,0
200307_022,800,AIv,L5,CT,,1
200307_022,800,AIv,L5,CT,,1
200307_023,800,AIv,L5,IT,,0
200308_002,800,AIv,L5,IT,47.18108593,27
200308_003,800,AIv,L5,ET,36.00180131,4
200308_004,1101,AId,L5,ET,30.17458533,25
200308_004,1101,AId,L5,ET,30.17458533,25
200308_005,1101,AId,L5,ET,50.76098586,11
200308_005,1101,AId,L5,ET,50.76098586,11
200308_009,1101,AId,L5,ET,70.34425956,10
200308_009,1101,AId,L5,ET,70.34425956,10
200308_017,800,AIv,L5,ET,35.45544935,15
200308_018,1101,AId,L5,IT,78.46484477,33
200308_019,800,AIv,L5,ET,,0
200308_021,800,AIv,L5,ET,,0
200308_023,800,AIv,L5,ET,,0
200308_024,800,AIv,L5,ET,22.13307728,39
200308_027,1101,AId,L5,IT,44.65795935,3
200308_028,800,AIv,L5,ET,14.02116561,4
200308_030,1101,AId,L5,CT,,1
200308_030,1101,AId,L5,CT,,1
200308_032,800,AIv,L5,IT,48.54601114,18
200308_036,1101,AId,L5,IT,82.15160974,82
200308_038,1101,AId,L5,IT,84.54181517,131
200308_040,1101,AId,L5,IT,40.68067108,28
200308_041,1101,AId,L5,ET,43.34432404,46
200308_041,1101,AId,L5,ET,43.34432404,46
200308_042,1101,AId,L5,IT,45.53076325,37
200308_045,1101,AId,L5,CT,12.89669504,8
200308_045,1101,AId,L5,CT,12.89669504,8
200308_046,1101,AId,L5,IT,50.1339539,45
200308_048,800,AIv,L5,CT,,0
200308_048,800,AIv,L5,CT,,0
200308_050,800,AIv,L5,IT,67.3658233,82
200308_056,1101,AId,L5,IT,25.62447169,4
200308_057,800,AIv,L5,CT,,0
200308_057,800,AIv,L5,CT,,0
200309_001,1101,AId,L5,IT,54.93399303,39
200309_002,1101,AId,L5,IT,36.9018568,42
200309_005,1101,AId,L5,IT,134.1673728,115
200309_006,1101,AId,L5,IT,107.0090859,104
200309_007,1101,AId,L5,IT,45.58118596,62
200309_008,1101,AId,L5,IT,79.04443322,63
200309_012,1101,AId,L5,IT,87.38014032,115
200309_015,1101,AId,L5,CT,,0
200309_015,1101,AId,L5,CT,,0
200309_017,1101,AId,L5,IT,8.593020424,5
200309_018,1101,AId,L5,CT,15.7708592,5
200309_018,1101,AId,L5,CT,15.7708592,5
200309_019,1101,AId,L5,ET,29.31425952,139
200309_019,1101,AId,L5,ET,29.31425952,139
200309_020,1101,AId,L5,IT,,1
200309_022,1101,AId,L5,CT,,0
200309_022,1101,AId,L5,CT,,0
200309_023,1101,AId,L5,CT,,0
200309_023,1101,AId,L5,CT,,0
200309_024,1101,AId,L5,CT,,1
200309_024,1101,AId,L5,CT,,1
200309_026,1101,AId,L5,IT,39.18673873,57
200309_027,800,AIv,L5,IT,,0
200309_029,1101,AId,L5,IT,29.94640164,12
200309_031,1101,AId,L5,ET,38.15476274,198
200309_031,1101,AId,L5,ET,38.15476274,198
200310_002,1101,AId,L5,CT,1.118033989,2
200310_002,1101,AId,L5,CT,1.118033989,2
200310_003,1101,AId,L5,IT,86.26537411,166
200310_006,1101,AId,L5,CT,,0
200310_006,1101,AId,L5,CT,,0
200310_008,1101,AId,L5,IT,86.64311032,71
200310_009,1101,AId,L5,IT,100.6751406,33
200310_016,1101,AId,L5,CT,,0
200310_016,1101,AId,L5,CT,,0
200310_017,1101,AId,L5,ET,25.97113783,2
200310_017,1101,AId,L5,ET,25.97113783,2
200310_018,1101,AId,L5,ET,,1
200310_018,1101,AId,L5,ET,,1
200310_020,1101,AId,L5,ET,22.79311992,19
200310_020,1101,AId,L5,ET,22.79311992,19
200310_022,1101,AId,L5,IT,38.62806524,19
200310_023,1101,AId,L5,IT,89.14674566,34
200310_024,1101,AId,L5,IT,55.34253881,48
200310_025,1101,AId,L5,IT,80.97084058,55
200310_029,1101,AId,L5,IT,32.40853599,10
200310_030,1101,AId,L5,ET,59.30434611,28
200310_037,1101,AId,L5,IT,31.34893869,6
200310_038,1101,AId,L5,IT,89.91405107,104
200310_039,800,AIv,L5,ET,,0
200311_001,1101,AId,L5,ET,61.44805147,32
200311_002,1101,AId,L5,ET,37.6635528,27
200311_003,1101,AId,L5,CT,,0
200311_003,1101,AId,L5,CT,,0
200311_004,1101,AId,L5,CT,,0
200311_004,1101,AId,L5,CT,,0
200311_005,1101,AId,L5,CT,,0
200311_005,1101,AId,L5,CT,,0
200311_007,800,AIv,L5,IT,,0
200311_008,1101,AId,L5,IT,84.82758041,76
200311_010,800,AIv,L5,IT,19.37137063,2
200311_011,800,AIv,L5,IT,51.20278127,82
200311_012,800,AIv,L5,IT,39.77590436,6
200311_016,1101,AId,L5,IT,,1
200311_019,1101,AId,L5,IT,,0
200311_020,1101,AId,L5,CT,11.57103664,3
200311_020,1101,AId,L5,CT,11.57103664,3
200311_021,1101,AId,L5,CT,,0
200311_021,1101,AId,L5,CT,,0
200311_024,1101,AId,L5,IT,,1
200311_025,1101,AId,L5,IT,,0
200311_026,1101,AId,L5,IT,40.19079604,38
200311_028,800,AIv,L5,IT,,0
200312_001,1101,AId,L5,ET,47.14378036,49
200312_002,1101,AId,L5,CT,,0
200312_002,1101,AId,L5,CT,,0
200312_003,1101,AId,L5,IT,66.92084109,96
200312_004,1101,AId,L5,IT,68.41658561,64
200312_005,1101,AId,L5,CT,,0
200312_005,1101,AId,L5,CT,,0
200312_006,800,AIv,L5,IT,46.33710295,119
200312_007,1101,AId,L5,CT,,0
200312_007,1101,AId,L5,CT,,0
200312_008,1101,AId,L5,IT,29.85223123,17
200312_009,800,AIv,L5,IT,34.59353511,6
200312_010,1101,AId,L5,IT,32.81855155,14
200312_011,1101,AId,L5,IT,56.45164579,34
200312_020,1101,AId,L5,IT,,0
200312_025,1101,AId,L5,IT,,0
200313_005,1101,AId,L5,IT,,0
200313_007,1101,AId,L5,IT,73.55415573,128
200313_008,1101,AId,L5,IT,83.13804954,70
200313_013,1101,AId,L5,IT,72.85768671,37
200313_023,1101,AId,L5,CT,,0
200313_023,1101,AId,L5,CT,,0
200313_027,1101,AId,L5,ET,34.58843737,5
200313_059,1101,AId,L5,IT,58.17817647,6
200313_060,1101,AId,L5,IT,87.56403927,33
200313_064,1101,AId,L5,CT,,0
200313_064,1101,AId,L5,CT,,0
200313_067,1101,AId,L5,ET,,0
200313_073,1101,AId,L5,IT,1.118033989,2
200313_074,1101,AId,L5,ET,,0
200313_076,1101,AId,L5,IT,,0
200313_079,1101,AId,L5,CT,4.769696007,2
200313_079,1101,AId,L5,CT,4.769696007,2
200314_001,1101,AId,L5,CT,,0
200314_001,1101,AId,L5,CT,,0
200314_002,1101,AId,L5,CT,,0
200314_002,1101,AId,L5,CT,,0
200314_003,1101,AId,L5,IT,76.47069616,40
200314_004,1101,AId,L5,IT,86.9566206,128
200314_006,1101,AId,L5,ET,50.28495473,20
200314_007,1101,AId,L5,IT,113.4244479,53
200314_008,1101,AId,L5,CT,54.16230752,3
200314_008,1101,AId,L5,CT,54.16230752,3
200314_009,1101,AId,L5,CT,,0
200314_009,1101,AId,L5,CT,,0
200314_010,1101,AId,L5,CT,,0
200314_010,1101,AId,L5,CT,,0
200314_011,1101,AId,L5,CT,,1
200314_011,1101,AId,L5,CT,,1
200314_013,1101,AId,L5,IT,,0
200314_014,1101,AId,L5,CT,,0
200314_014,1101,AId,L5,CT,,0
200314_015,1101,AId,L5,CT,,1
200314_015,1101,AId,L5,CT,,1
200314_016,1101,AId,L5,IT,45.22808135,8
200314_018,1101,AId,L5,IT,96.64975377,77
200314_019,1101,AId,L5,IT,,0
200314_020,1101,AId,L5,CT,10.04987562,3
200314_020,1101,AId,L5,CT,10.04987562,3
200314_022,1101,AId,L5,IT,76.98335526,103
200314_023,1101,AId,L5,IT,100.5718598,41
200314_027,1101,AId,L5,IT,74.80631598,27
200314_028,1101,AId,L5,IT,87.15442933,56
200314_029,1101,AId,L5,CT,,0
200314_029,1101,AId,L5,CT,,0
200314_030,1101,AId,L5,IT,95.12927274,128
200314_031,1101,AId,L5,IT,37.82133335,66
200314_035,1101,AId,L5,IT,63.14595338,35
200314_036,1101,AId,L5,ET,32.00062499,15
200314_037,1101,AId,L5,IT,69.62278879,104
200314_039,1101,AId,L5,CT,,0
200314_039,1101,AId,L5,CT,,0
200314_040,1101,AId,L5,CT,,0
200314_040,1101,AId,L5,CT,,0
200314_043,1101,AId,L5,IT,76.51560696,60
200314_046,1101,AId,L5,CT,,0
200314_046,1101,AId,L5,CT,,0
200314_047,1101,AId,L5,CT,,0
200314_047,1101,AId,L5,CT,,0
200314_050,1101,AId,L5,ET,20.30470368,11
200315_001,1101,AId,L5,CT,,0
200315_001,1101,AId,L5,CT,,0
200315_004,1101,AId,L5,CT,,0
200315_004,1101,AId,L5,CT,,0
200315_006,1101,AId,L5,CT,,1
200315_006,1101,AId,L5,CT,,1
200315_009,1101,AId,L5,CT,,0
200315_009,1101,AId,L5,CT,,0
200315_012,1101,AId,L5,CT,,0
200315_012,1101,AId,L5,CT,,0
200315_014,1101,AId,L5,IT,41.03585504,23
200315_015,1101,AId,L5,IT,89.06775796,63
200315_016,1101,AId,L5,IT,109.3365688,47
200315_018,1101,AId,L5,CT,,1
200315_018,1101,AId,L5,CT,,1
200315_020,1101,AId,L5,IT,70.44942233,17
200315_022,1101,AId,L5,IT,83.32053846,79
200315_026,1101,AId,L5,CT,,1
200315_026,1101,AId,L5,CT,,1
200315_027,1101,AId,L5,CT,,0
200315_027,1101,AId,L5,CT,,0
200315_028,1101,AId,L5,CT,,0
200315_028,1101,AId,L5,CT,,0
200315_029,1101,AId,L5,IT,,0
200315_030,1101,AId,L5,CT,,1
200315_030,1101,AId,L5,CT,,1
200315_035,1101,AId,L5,IT,94.04007591,61
200315_039,1101,AId,L5,ET,42.40020964,3
200320_002,827,ILA,L5,ET,47.93240585,14
200320_004,827,ILA,L5,ET,48.99354048,8
200320_007,363,PL,L5,ET,92.55542603,33
200320_009,363,PL,L5,ET,37.72283586,27
200320_010,363,PL,L5,IT,54.42569416,449
200320_011,363,PL,L5,CT,,0
200320_011,363,PL,L5,CT,,0
200320_012,363,PL,L5,ET,,1
200320_015,363,PL,L5,IT,113.5074854,144
200320_016,363,PL,L5,IT,46.03966134,29
200320_017,363,PL,L5,IT,93.31533896,126
200320_018,363,PL,L5,ET,7.283505266,6
200320_019,363,PL,L5,ET,56.8621877,21
200320_020,363,PL,L5,ET,82.40560788,19
200320_021,827,ILA,L5,ET,29.90626294,16
200320_023,363,PL,L5,ET,36.0827381,19
200320_024,363,PL,L5,ET,49.26808297,25
200320_027,363,PL,L5,ET,49.12093572,37
200320_030,363,PL,L5,ET,52.35081566,12
200320_033,363,PL,L5,ET,66.61632453,7
200320_036,363,PL,L5,ET,34.56998581,16
200320_037,363,PL,L5,IT,,0
200320_040,363,PL,L5,ET,69.43982207,3
200320_042,363,PL,L5,ET,65.35251327,6
200320_046,363,PL,L5,ET,72.77242304,22
200320_047,827,ILA,L5,ET,47.72620676,8
200320_048,827,ILA,L5,ET,,0
200321_003,772,ACAv,L5,IT,5.873670062,2
200321_005,1015,ACAd,L5,IT,112.2048035,85
200321_006,1015,ACAd,L5,ET,67.90626459,21
200321_006,1015,ACAd,L5,ET,67.90626459,21
200321_008,1015,ACAd,L5,IT,84.94664805,102
200321_009,1015,ACAd,L5,ET,20.11396299,6
200321_009,1015,ACAd,L5,ET,20.11396299,6
200321_010,1015,ACAd,L5,ET,26.14702023,3
200321_010,1015,ACAd,L5,ET,26.14702023,3
200321_017,363,PL,L5,ET,31.00806871,4
200321_018,1015,ACAd,L5,CT,,0
200321_018,1015,ACAd,L5,CT,,0
200321_019,1015,ACAd,L5,IT,45.86120365,2
200321_024,1015,ACAd,L5,CT,,0
200321_024,1015,ACAd,L5,CT,,0
200321_027,363,PL,L5,ET,,0
200321_032,363,PL,L5,IT,75.73574838,30
200321_040,1015,ACAd,L5,CT,,0
200321_040,1015,ACAd,L5,CT,,0
200321_041,1015,ACAd,L5,IT,46.74933155,2
200321_044,1015,ACAd,L5,ET,25.13108491,7
200321_044,1015,ACAd,L5,ET,25.13108491,7
200323_001,1015,ACAd,L5,ET,53.3279334,46
200323_001,1015,ACAd,L5,ET,53.3279334,46
200323_002,1015,ACAd,L5,IT,67.96699778,255
200323_003,1015,ACAd,L5,IT,57.34114898,56
200323_004,767,MOs,L5,IT,78.66582537,280
200323_006,1015,ACAd,L5,IT,69.034578,106
200323_008,1015,ACAd,L5,IT,62.59705903,118
200323_009,1015,ACAd,L5,IT,22.84206646,5
200323_010,1015,ACAd,L5,IT,92.03090336,88
200323_011,1015,ACAd,L5,ET,75.13416403,10
200323_011,1015,ACAd,L5,ET,75.13416403,10
200323_012,1015,ACAd,L5,IT,48.41188042,50
200323_016,767,MOs,L5,IT,,0
200323_022,1015,ACAd,L5,IT,,0
200323_024,1015,ACAd,L5,IT,,0
200323_025,767,MOs,L5,CT,,0
200323_025,767,MOs,L5,CT,,0
200323_026,1015,ACAd,L5,IT,,0
200324_001,767,MOs,L5,ET,40.35577967,10
200324_002,767,MOs,L5,ET,,0
200324_003,1015,ACAd,L5,CT,,0
200324_003,1015,ACAd,L5,CT,,0
200324_004,1015,ACAd,L5,IT,55.78711441,150
200324_005,1015,ACAd,L5,IT,93.02994775,131
200324_006,1015,ACAd,L5,CT,,0
200324_006,1015,ACAd,L5,CT,,0
200324_007,1015,ACAd,L5,IT,35.29513928,4
200324_008,1015,ACAd,L5,IT,16.40272486,9
200324_009,1015,ACAd,L5,IT,72.09450514,50
200324_010,767,MOs,L5,IT,80.10684066,77
200324_011,1015,ACAd,L5,IT,50.90216529,91
200324_012,1015,ACAd,L5,IT,72.17330339,41
200324_016,1015,ACAd,L5,IT,63.06533846,33
200324_021,1015,ACAd,L5,CT,,0
200324_021,1015,ACAd,L5,CT,,0
200324_022,1015,ACAd,L5,IT,52.59645682,60
200325_002,1015,ACAd,L5,IT,80.98770277,25
200325_003,1015,ACAd,L5,IT,109.4776752,72
200325_004,1015,ACAd,L5,IT,38.53669016,30
200325_005,1015,ACAd,L5,IT,51.34183773,91
200325_007,363,PL,L5,ET,38.20624885,19
200325_009,1015,ACAd,L5,CT,,0
200325_009,1015,ACAd,L5,CT,,0
200325_011,1015,ACAd,L5,IT,64.11405355,31
200325_012,1015,ACAd,L5,CT,36.8069287,2
200325_012,1015,ACAd,L5,CT,36.8069287,2
200325_015,363,PL,L5,IT,17.26731016,5
200325_018,1015,ACAd,L5,IT,,1
200325_022,1015,ACAd,L5,CT,,0
200325_022,1015,ACAd,L5,CT,,0
200327_001,363,PL,L5,ET,26.8558413,6
200327_002,363,PL,L5,ET,77.631877,142
200327_003,363,PL,L5,ET,58.37822379,23
200327_005,363,PL,L5,IT,92.71908786,153
200327_006,363,PL,L5,ET,61.06213864,17
200327_007,363,PL,L5,ET,59.90025042,5
200327_008,363,PL,L5,ET,82.12700355,22
200327_010,363,PL,L5,IT,,0
200327_011,363,PL,L5,ET,60.79411794,18
200327_013,363,PL,L5,ET,22.53634206,22
200327_014,363,PL,L5,ET,27.61484893,13
200327_015,363,PL,L5,ET,26.24957143,5
200327_016,363,PL,L5,ET,62.94981344,27
200327_017,363,PL,L5,ET,59.60706967,33
200327_018,363,PL,L5,ET,51.89787716,62
200327_020,363,PL,L5,ET,56.77617977,20
200327_021,363,PL,L5,IT,,0
200327_023,363,PL,L5,ET,45.16500378,4
200327_024,363,PL,L5,IT,80.07726522,208
200327_034,363,PL,L5,IT,96.26376254,97
200327_035,363,PL,L5,ET,42.961378,5
200327_039,363,PL,L5,IT,2,2
200327_047,363,PL,L5,ET,48.18995336,9
200327_049,363,PL,L5,ET,96.71856078,5
200327_053,363,PL,L5,ET,43.34449864,13
200327_056,363,PL,L5,ET,42.93202965,17
200327_058,363,PL,L5,IT,,0
200327_062,363,PL,L5,ET,55.27305954,3
200327_064,827,ILA,L5,ET,36.40186644,12
200327_066,363,PL,L5,ET,40.10611459,6
200327_071,827,ILA,L5,ET,7.433034374,2
200327_074,363,PL,L5,ET,11.7686023,2
200327_075,363,PL,L5,ET,56.59992204,34
200327_076,363,PL,L5,IT,,0
200327_077,363,PL,L5,ET,60.64412634,13
200327_078,363,PL,L5,IT,36.08268283,5
200327_081,827,ILA,L5,ET,,1
200327_084,363,PL,L5,IT,81.13942819,202
200327_088,363,PL,L5,ET,,0
200327_091,827,ILA,L5,IT,,1
200327_094,363,PL,L5,IT,103.1169722,49
200327_096,363,PL,L5,IT,121.4236461,68
200327_101,363,PL,L5,ET,,1
200327_103,363,PL,L5,IT,,0
200327_104,363,PL,L5,IT,,0
200327_108,363,PL,L5,ET,,0
200327_109,363,PL,L5,ET,,0
200327_111,363,PL,L5,ET,76.96881276,12
200327_117,827,ILA,L5,ET,,0
200327_120,363,PL,L5,ET,62.61657193,30
200327_121,363,PL,L5,ET,40.62999124,24
200327_122,363,PL,L5,CT,0.5,2
200327_122,363,PL,L5,CT,0.5,2
200327_124,363,PL,L5,ET,30.11316106,9
200329_001,363,PL,L5,ET,66.85298453,31
200329_002,363,PL,L5,ET,32.07117085,5
200329_004,363,PL,L5,ET,55.5714555,15
200329_005,363,PL,L5,ET,68.79076199,34
200329_006,1015,ACAd,L5,ET,35.88382369,10
200329_006,1015,ACAd,L5,ET,35.88382369,10
200329_007,1015,ACAd,L5,IT,143.4026952,83
200329_008,363,PL,L5,ET,41.35214626,3
200329_009,363,PL,L5,ET,,0
200329_012,363,PL,L5,ET,40.6860901,4
200329_013,363,PL,L5,ET,36.85267969,5
200329_016,363,PL,L5,ET,91.46292762,17
200329_017,363,PL,L5,IT,55.28955142,53
200329_019,363,PL,L5,ET,,1
200329_023,363,PL,L5,ET,21.44794142,6
200329_024,363,PL,L5,ET,45.35912162,14
200329_026,363,PL,L5,ET,41.47748411,29
200329_027,363,PL,L5,ET,26.53906781,24
200329_028,363,PL,L5,IT,61.19269652,40
200329_030,363,PL,L5,ET,63.21836861,13
200329_031,363,PL,L5,ET,57.96791306,20
200329_032,1015,ACAd,L5,IT,66.73875873,30
200329_033,363,PL,L5,IT,84.63777092,82
200329_034,363,PL,L5,IT,85.73467411,156
200329_035,363,PL,L5,ET,9.392668536,3
200329_036,363,PL,L5,ET,,0
200329_038,363,PL,L5,ET,65.95207253,47
200329_039,363,PL,L5,ET,44.82310912,3
200329_040,363,PL,L5,IT,44.15530951,9
200329_041,363,PL,L5,IT,55.07826189,4
200329_042,363,PL,L5,IT,84.09280588,5
200329_043,363,PL,L5,ET,26.86132655,9
200329_044,363,PL,L5,IT,59.02768393,18
200329_046,363,PL,L5,IT,62.2738568,19
200329_047,363,PL,L5,ET,,1
200329_048,363,PL,L5,ET,39.6934239,9
200329_049,363,PL,L5,IT,86.53707595,51
200329_050,363,PL,L5,ET,62.07807144,12
200329_052,363,PL,L5,IT,60.35384569,72
200329_053,363,PL,L5,IT,79.89533593,74
200329_054,363,PL,L5,ET,29.71248498,22
200329_058,363,PL,L5,IT,61.93512076,35
200329_059,363,PL,L5,CT,,0
200329_059,363,PL,L5,CT,,0
200329_060,363,PL,L5,ET,27.25045122,4
200329_062,363,PL,L5,ET,,1
200329_063,363,PL,L5,IT,49.01013788,24
200331_001,363,PL,L5,ET,49.2537314,23
200331_002,363,PL,L5,CT,,0
200331_002,363,PL,L5,CT,,0
200331_003,363,PL,L5,ET,88.73133607,2
200331_004,363,PL,L5,ET,61.05807874,35
200331_005,363,PL,L5,ET,56.88027432,40
200331_009,363,PL,L5,ET,51.93350263,24
200331_010,363,PL,L5,IT,73.90041838,35
200331_012,363,PL,L5,ET,45.1539849,24
200331_013,363,PL,L5,ET,46.81333363,18
200331_014,363,PL,L5,ET,49.30312144,19
200331_020,363,PL,L5,IT,86.32237963,84
200331_022,363,PL,L5,IT,54.43403347,25
200331_028,363,PL,L5,IT,125.0541039,61
200331_029,827,ILA,L5,ET,13.16244658,2
200331_032,620,ORBm,L5,IT,67.54776979,12
200331_035,363,PL,L5,ET,65.24511667,14
200331_036,827,ILA,L5,ET,37.19803594,7
200331_043,363,PL,L5,ET,57.49904778,11
200331_045,363,PL,L5,ET,42.37177287,30
200331_048,363,PL,L5,IT,54.54619676,36
200331_054,363,PL,L5,ET,,0
200331_057,363,PL,L5,IT,66.59755465,35
200333_002,363,PL,L5,ET,48.31239803,14
200333_003,363,PL,L5,ET,16.64927467,11
200333_004,363,PL,L5,ET,86.32229016,15
200333_005,363,PL,L5,ET,17.60681686,3
200333_010,363,PL,L5,ET,96.25565983,14
200333_011,363,PL,L5,ET,48.70545566,8
200333_012,363,PL,L5,ET,56.52206649,25
200333_019,363,PL,L5,ET,29.05591817,18
200333_020,363,PL,L5,ET,51.39157175,24
200333_023,363,PL,L5,ET,,1
200333_024,363,PL,L5,ET,,0
200333_025,363,PL,L5,ET,7.071067812,3
200333_026,363,PL,L5,ET,35.17997912,28
200333_028,363,PL,L5,ET,,1
200333_029,363,PL,L5,ET,65.29590765,3
200333_031,1015,ACAd,L5,ET,69.8352298,28
200333_031,1015,ACAd,L5,ET,69.8352298,28
200333_034,363,PL,L5,ET,52.81666558,44
